Pitch,Time,TDRDF1,TDRDF2,TDRDF3,TDRDF4
3.5,43.9,110.3331114,109.9150307,110.6123582,110.211387
3.5,43.95,109.6504304,108.9995822,109.8028894,109.3357873
3.5,44,108.8716734,108.1650077,109.1035243,108.4536929
3.5,44.05,108.039717,107.3792067,108.167798,107.6689183
3.5,44.1,107.1275543,106.593088,107.2217678,106.723551
3.5,44.15,106.1424749,105.570516,106.3075785,105.9219872
3.5,44.2,105.1624499,104.6569455,105.3756794,104.9302194
3.5,44.25,104.1710832,103.7463639,104.495699,104.0371146
3.5,44.3,103.2328935,102.7757475,103.4982767,102.9487959
3.5,44.35,102.237875,101.9216485,102.5267345,102.13507
3.5,44.4,101.3005992,100.8388832,101.5083834,101.1508052
3.5,44.45,100.1961156,99.83475514,100.3815451,100.1191054
3.5,44.5,99.12534056,98.90613412,99.46271797,98.99640124
3.5,44.55,98.12870508,97.8600902,98.32564212,98.02505721
3.5,44.6,97.2766268,96.94293747,97.38592638,97.11221002
3.5,44.65,96.10959135,95.96550881,96.30809905,96.02658475
3.5,44.7,95.1389873,95.06546309,95.37713333,95.0765448
3.5,44.75,94.09201121,93.93188274,94.34425534,94.09861498
3.5,44.8,93.21656874,93.13807687,93.32554357,93.17505233
3.5,44.85,92.3094065,92.17362052,92.36265282,92.2721626
3.5,44.9,91.30290294,91.34324387,91.495491,91.30701457
3.5,44.95,90.48516845,90.48806174,90.56050578,90.46348477
3.5,45,89.64865717,89.51951502,89.72502282,89.51339121
3.5,45.05,88.67784837,88.80835647,88.74350286,88.8044243
3.5,45.1,88.00209448,87.99103983,87.92415652,88.07571957
3.5,45.15,87.19636218,87.41937506,87.29147712,87.15383159
3.5,45.2,86.4226413,86.66178276,86.45252385,86.57929091
3.5,45.25,85.82786166,86.04066098,85.77368686,85.93780016
3.5,45.3,85.276794,85.55464329,85.13500792,85.33932385
3.5,45.35,84.66782409,84.89635488,84.58397369,84.79539055
3.5,45.4,84.15763753,84.49096647,84.1625992,84.21550686
3.5,45.45,83.73162439,83.93191988,83.54038464,83.73346787
3.5,45.5,83.35515902,83.54608287,83.08908522,83.46425964
3.5,45.55,82.87912807,83.2445512,82.82506124,82.9967779
3.5,45.6,82.71560879,83.01376148,82.52800869,82.84096935
3.5,45.65,82.48402932,82.95214584,82.17303922,82.60559968
3.5,45.7,82.32630213,82.66464726,82.17487052,82.4235187
3.5,45.75,82.12873436,82.60905477,81.9634171,82.31202773
3.5,45.8,82.05000936,82.6043638,81.91373106,82.20648965
3.5,45.85,82.17015594,82.70057986,81.84911938,82.27656899
3.5,45.9,82.10361039,82.70509204,82.04271365,82.35097692
3.5,45.95,82.28406868,82.91797469,82.17379953,82.50932696
3.5,46,82.46278455,83.09481536,82.28760426,82.77207969
3.5,46.05,82.70352684,83.2778511,82.47352801,83.08525229
3.5,46.1,83.00257925,83.70140008,82.92555745,83.42458535
3.5,46.15,83.38374388,84.04129703,83.11964169,83.80205501
3.5,46.2,83.81779273,84.44023674,83.56127769,84.19246755
3.5,46.25,84.28087772,84.88621347,84.01596987,84.66431166
3.5,46.3,84.96287905,85.54590129,84.57598333,85.20056763
3.5,46.35,85.47008389,86.15954426,85.17270082,85.65060111
3.5,46.4,86.20482833,86.63743433,85.88564461,86.31381669
3.5,46.45,86.75934159,87.39299124,86.51013707,87.14532877
3.5,46.5,87.48110491,88.09623163,87.32070386,87.85281098
3.5,46.55,88.30590331,88.80589185,88.03386016,88.5270401
3.5,46.6,89.12578047,89.66366768,88.88665143,89.28232713
3.5,46.65,90.00336612,90.58222695,89.71936157,90.12489434
3.5,46.7,90.88864158,91.43653625,90.53598251,91.08493368
3.5,46.75,91.78654128,92.22588708,91.565599,92.04960791
3.5,46.8,92.68307134,93.07191613,92.42036294,92.84432183
3.5,46.85,93.67135822,94.04064399,93.45543162,93.83024701
3.5,46.9,94.5083165,95.09450658,94.28107481,94.77706864
3.5,46.95,95.59645595,96.01066646,95.29432601,95.74004083
3.5,47,96.49039361,96.92980246,96.35040975,96.87761132
3.5,47.05,97.61599251,97.87642273,97.50058389,97.85981394
3.5,47.1,98.65402486,99.03229584,98.49166753,98.70522842
3.5,47.15,99.57926562,100.002592,99.36972314,99.73423744
3.5,47.2,100.696915,101.0214245,100.506465,100.8353941
3.5,47.25,101.6573388,101.9529515,101.4272737,101.7420388
3.5,47.3,102.5992994,102.9270904,102.6314542,102.7282218
3.5,47.35,103.5909821,103.8465301,103.5784789,103.6853774
3.5,47.4,104.6185489,104.8447199,104.5692012,104.7066964
3.5,47.45,105.5544671,105.6346604,105.5362008,105.7552014
3.5,47.5,106.5338729,106.6361323,106.4274323,106.6754814
3.5,47.55,107.4883294,107.4655866,107.30131,107.438593
3.5,47.6,108.2036101,108.3316521,108.3452692,108.3013901
3.5,47.65,109.1489796,109.1882796,109.0402339,109.18154
3.5,47.7,109.9516453,109.801296,109.8732446,109.9888422
3.5,47.75,110.7674785,110.5769923,110.6749802,110.6275438
3.5,47.8,111.5251856,111.1944585,111.5452269,111.3531527
3.5,47.85,112.0830067,111.9603928,112.1103329,112.030887
3.5,47.9,112.6691289,112.4899228,112.8749206,112.7722847
3.5,47.95,113.4132622,113.1320072,113.4751326,113.3457882
3.5,48,113.8888576,113.5584494,113.9580249,113.7003549
3.5,48.05,114.4045808,114.0609738,114.4693245,114.2622233
3.5,48.1,114.7603937,114.3915075,114.9346985,114.6859206
3.5,48.15,115.1449596,114.863175,115.17115,115.0796903
3.5,48.2,115.3720131,115.0803822,115.6276257,115.2527721
3.5,48.25,115.7649746,115.3227047,115.8704282,115.4560383
3.5,48.3,115.9127831,115.3940164,116.1212278,115.6840597
3.5,48.35,116.0520552,115.5530165,116.2209478,115.7547242
3.5,48.4,116.0698636,115.6712644,116.280602,115.9812186
3.5,48.45,116.1855506,115.5772739,116.2297676,115.94616
3.5,48.5,116.0571986,115.5490815,116.2583577,115.7420366
3.5,48.55,116.001981,115.4002859,116.1715841,115.6434556
3.5,48.6,115.8134717,115.2435428,116.0281006,115.577686
3.5,48.65,115.5259104,114.9925259,115.7957183,115.2067683
3.5,48.7,115.2075643,114.7020641,115.3799046,115.0426026
3.5,48.75,114.9717286,114.3532316,115.1108236,114.6111731
3.5,48.8,114.4465261,113.7850235,114.6713872,114.1253294
3.5,48.85,114.0206474,113.3482872,114.3328348,113.808637
3.5,48.9,113.4561659,112.8109971,113.8442502,113.2000785
3.5,48.95,113.00637,112.3038844,113.2753213,112.7340978
3.5,49,112.3003279,111.725514,112.5772782,112.0906697
3.5,49.05,111.5687893,111.0939078,111.8742586,111.3082369
3.5,49.1,111.0149023,110.4076927,111.2803444,110.5891243
3.5,49.15,110.2399321,109.5932391,110.3628757,109.915325
3.5,49.2,109.4904172,108.8070817,109.6581142,109.2046639
3.5,49.25,108.6580497,108.0270212,108.7539197,108.2141825
3.5,49.3,107.6670877,107.1648335,107.9456622,107.5148856
3.5,49.35,106.7277311,106.3642842,107.119239,106.5451167
3.5,49.4,105.8734928,105.294979,106.0905275,105.7348229
3.5,49.45,104.8852892,104.4607388,105.1685012,104.687589
3.5,49.5,104.0002777,103.5246312,104.1168778,103.8124272
3.5,49.55,102.9341686,102.5181638,103.2742454,102.7048715
3.5,49.6,101.9497307,101.5736641,102.2380889,101.8673255
3.5,49.65,100.995096,100.605439,101.2390274,100.8762325
3.5,49.7,99.92766384,99.61764059,100.2054692,99.69574023
3.5,49.75,98.9961163,98.57831097,99.08752077,98.69803393
3.5,49.8,97.87328884,97.56096561,98.00497701,97.81606192
3.5,49.85,97.0001379,96.58147512,97.04305018,96.75695084
3.5,49.9,95.87387307,95.6545372,95.99313356,95.69021587
